UF;escolaridade;horas_trabalhadas;renda_bruta;se;escolaridade_adj;faixa_horas_trabalhadas;ano
29;6;5;2192,526806510652;3,11605581285217e+02;Ensino Superior;49 Horas +;2024
31;6;5;5248,322224093516;1,05650502616080e+03;Ensino Superior;49 Horas +;2024
32;6;5;8385,472540223960;3,19157135345264e+03;Ensino Superior;49 Horas +;2024
33;6;5;4009,908460022376;4,31024710474721e+02;Ensino Superior;49 Horas +;2024
35;6;5;5370,843796197494;1,32534002662333e+03;Ensino Superior;49 Horas +;2024
41;6;5;5582,967971307368;7,80551862478108e+02;Ensino Superior;49 Horas +;2024
42;6;5;4250,351499404095;6,50098374417129e+02;Ensino Superior;49 Horas +;2024
43;6;5;4680,437351254060;4,31118615991750e+02;Ensino Superior;49 Horas +;2024
50;6;5;4179,743742691822;7,28891344408570e+02;Ensino Superior;49 Horas +;2024
51;6;5;4670,320337884353;6,79681387264572e+02;Ensino Superior;49 Horas +;2024
52;6;5;3884,863763853512;6,04117101522974e+02;Ensino Superior;49 Horas +;2024
53;6;5;6334,840526281475;1,51809297272107e+03;Ensino Superior;49 Horas +;2024
11;7;5;8355,054238490757;2,33281527838386e+03;Ensino Superior;49 Horas +;2024
12;7;5;8090,088641441157;1,48808358133523e+03;Ensino Superior;49 Horas +;2024
13;7;5;9730,616091040712;1,94438942302246e+03;Ensino Superior;49 Horas +;2024
14;7;5;7481,762925839853;1,48965558778261e+03;Ensino Superior;49 Horas +;2024
15;7;5;7354,889867054815;8,74492536756051e+02;Ensino Superior;49 Horas +;2024
16;7;5;6988,758857338341;1,53928956234185e+03;Ensino Superior;49 Horas +;2024
17;7;5;5879,335039482800;6,78992382332233e+02;Ensino Superior;49 Horas +;2024
21;7;5;5505,824433719678;7,14594779849392e+02;Ensino Superior;49 Horas +;2024
22;7;5;5645,343063683588;1,15227615287038e+03;Ensino Superior;49 Horas +;2024
23;7;5;6551,176406317449;9,14435943995426e+02;Ensino Superior;49 Horas +;2024
24;7;5;6718,333724600941;1,04945496039864e+03;Ensino Superior;49 Horas +;2024
25;7;5;6995,222754038166;1,29336887136763e+03;Ensino Superior;49 Horas +;2024
26;7;5;7915,520044117656;1,03384906317672e+03;Ensino Superior;49 Horas +;2024
27;7;5;6923,198984557528;8,33270221697345e+02;Ensino Superior;49 Horas +;2024
28;7;5;5309,522416093908;8,84657183705403e+02;Ensino Superior;49 Horas +;2024
29;7;5;5892,217379430354;8,18913399420890e+02;Ensino Superior;49 Horas +;2024
31;7;5;6532,539295694581;4,78668398753076e+02;Ensino Superior;49 Horas +;2024
32;7;5;8153,326254710361;8,40251949266957e+02;Ensino Superior;49 Horas +;2024
33;7;5;9422,974645478620;5,70554322610608e+02;Ensino Superior;49 Horas +;2024
35;7;5;10685,153358720583;9,02341528067529e+02;Ensino Superior;49 Horas +;2024
41;7;5;9084,379421602071;7,19765965758906e+02;Ensino Superior;49 Horas +;2024
42;7;5;8662,644609119874;5,78129142395817e+02;Ensino Superior;49 Horas +;2024
43;7;5;9408,263040924812;7,33543207690897e+02;Ensino Superior;49 Horas +;2024
50;7;5;7941,139963741283;7,69770535153321e+02;Ensino Superior;49 Horas +;2024
51;7;5;6968,468660233773;4,65497790533626e+02;Ensino Superior;49 Horas +;2024
52;7;5;8687,338282607594;1,12005070750610e+03;Ensino Superior;49 Horas +;2024
53;7;5;9257,903891163189;1,36725918799039e+03;Ensino Superior;49 Horas +;2024
