UF;escolaridade;horas_trabalhadas;renda_bruta;se;escolaridade_adj;faixa_horas_trabalhadas;ano
32;6;5;4215,649574732137;5,72095204706072e+02;Ensino Superior;49 Horas +;2022
33;6;5;4409,978934119602;4,35030275068022e+02;Ensino Superior;49 Horas +;2022
35;6;5;4658,524917003340;6,54135829280647e+02;Ensino Superior;49 Horas +;2022
41;6;5;3691,833001191857;3,14418719232113e+02;Ensino Superior;49 Horas +;2022
42;6;5;3706,973652873795;6,98517854372409e+02;Ensino Superior;49 Horas +;2022
43;6;5;3860,136422117014;3,86418311344772e+02;Ensino Superior;49 Horas +;2022
50;6;5;3627,009656285514;4,52486790054876e+02;Ensino Superior;49 Horas +;2022
51;6;5;5130,165020879903;1,63210836042917e+03;Ensino Superior;49 Horas +;2022
52;6;5;3906,203742360327;1,10348307824624e+03;Ensino Superior;49 Horas +;2022
53;6;5;3244,537012839135;7,48562421322059e+02;Ensino Superior;49 Horas +;2022
11;7;5;4799,770887110688;5,25519456078616e+02;Ensino Superior;49 Horas +;2022
12;7;5;3821,483541634715;7,40439368824037e+02;Ensino Superior;49 Horas +;2022
13;7;5;4516,581243231833;5,27294540967312e+02;Ensino Superior;49 Horas +;2022
14;7;5;5695,236045586298;1,60739950693230e+03;Ensino Superior;49 Horas +;2022
15;7;5;6075,293374868847;7,09269050430121e+02;Ensino Superior;49 Horas +;2022
16;7;5;3987,372874383834;7,81744585571147e+02;Ensino Superior;49 Horas +;2022
17;7;5;5920,632650102098;8,05444971663984e+02;Ensino Superior;49 Horas +;2022
21;7;5;5143,921194884721;5,94726662999650e+02;Ensino Superior;49 Horas +;2022
22;7;5;6003,385814088144;9,92505466791152e+02;Ensino Superior;49 Horas +;2022
23;7;5;5218,196587825180;1,14407343555643e+03;Ensino Superior;49 Horas +;2022
24;7;5;6627,248462153044;1,21448281774431e+03;Ensino Superior;49 Horas +;2022
25;7;5;6027,315461510500;8,26821486283738e+02;Ensino Superior;49 Horas +;2022
26;7;5;5725,074731450931;7,58312557738785e+02;Ensino Superior;49 Horas +;2022
27;7;5;6298,353538929937;1,16755618016912e+03;Ensino Superior;49 Horas +;2022
28;7;5;5322,009958794852;1,49097458201829e+03;Ensino Superior;49 Horas +;2022
29;7;5;5248,438877666169;1,06742896166561e+03;Ensino Superior;49 Horas +;2022
31;7;5;6185,652714422988;7,61661164547626e+02;Ensino Superior;49 Horas +;2022
32;7;5;6207,504004032960;5,63730172745058e+02;Ensino Superior;49 Horas +;2022
33;7;5;7873,593672691072;5,62507674200651e+02;Ensino Superior;49 Horas +;2022
35;7;5;8503,567018933581;6,29612328572523e+02;Ensino Superior;49 Horas +;2022
41;7;5;7012,306031067389;6,21674118902600e+02;Ensino Superior;49 Horas +;2022
42;7;5;7351,322980972052;6,50184464423537e+02;Ensino Superior;49 Horas +;2022
43;7;5;7459,771778047130;5,41627791560519e+02;Ensino Superior;49 Horas +;2022
50;7;5;7334,040670812724;8,58063698708781e+02;Ensino Superior;49 Horas +;2022
51;7;5;7037,760930305481;2,03420239457959e+03;Ensino Superior;49 Horas +;2022
52;7;5;9460,954908332369;1,74797150719649e+03;Ensino Superior;49 Horas +;2022
53;7;5;10517,776967619580;1,09737381861194e+03;Ensino Superior;49 Horas +;2022
