UF;escolaridade;horas_trabalhadas;renda_bruta;se;escolaridade_adj;faixa_horas_trabalhadas;ano
11;1;1;1034,911834428396;2,01343601826049e+02;Sem Instrução Formal;Até 14 Horas;2023
12;1;1;487,395608047170;2,85684966538359e+02;Sem Instrução Formal;Até 14 Horas;2023
13;1;1;436,280003210888;1,54620087915678e+02;Sem Instrução Formal;Até 14 Horas;2023
14;1;1;200,000000000000;4,50514381319239e-15;Sem Instrução Formal;Até 14 Horas;2023
15;1;1;390,917877197205;6,12360202517615e+01;Sem Instrução Formal;Até 14 Horas;2023
16;1;1;803,991930447577;1,85563450651386e+02;Sem Instrução Formal;Até 14 Horas;2023
17;1;1;493,165496015851;2,66556606428488e+02;Sem Instrução Formal;Até 14 Horas;2023
21;1;1;498,509026350787;1,18222757066629e+02;Sem Instrução Formal;Até 14 Horas;2023
22;1;1;470,334701900095;1,45452181754975e+02;Sem Instrução Formal;Até 14 Horas;2023
23;1;1;258,556478438947;4,61211691169317e+01;Sem Instrução Formal;Até 14 Horas;2023
24;1;1;402,786961539272;6,79845668692488e+01;Sem Instrução Formal;Até 14 Horas;2023
25;1;1;234,288723702860;5,38449898079627e+01;Sem Instrução Formal;Até 14 Horas;2023
26;1;1;874,195324878824;2,73911726193726e+02;Sem Instrução Formal;Até 14 Horas;2023
27;1;1;267,536360143189;6,19453809684568e+01;Sem Instrução Formal;Até 14 Horas;2023
28;1;1;289,966339802354;5,76689957713469e+01;Sem Instrução Formal;Até 14 Horas;2023
29;1;1;400,763086875406;7,95139206611184e+01;Sem Instrução Formal;Até 14 Horas;2023
31;1;1;419,575415370678;1,12972480536854e+02;Sem Instrução Formal;Até 14 Horas;2023
32;1;1;400,000000000000;9,01028762638477e-15;Sem Instrução Formal;Até 14 Horas;2023
33;1;1;481,370600173527;1,64088980121095e+02;Sem Instrução Formal;Até 14 Horas;2023
35;1;1;1454,323129184061;3,16294557029880e+02;Sem Instrução Formal;Até 14 Horas;2023
41;1;1;632,530780624216;1,03133685394845e+02;Sem Instrução Formal;Até 14 Horas;2023
42;1;1;1430,568979532135;2,60305390341426e+02;Sem Instrução Formal;Até 14 Horas;2023
43;1;1;1751,487851405717;1,35755367305856e+03;Sem Instrução Formal;Até 14 Horas;2023
50;1;1;385,348442861027;1,04553314204212e+02;Sem Instrução Formal;Até 14 Horas;2023
51;1;1;320,978945709929;6,03466993628022e+01;Sem Instrução Formal;Até 14 Horas;2023
52;1;1;872,452253343281;3,94795150152505e+02;Sem Instrução Formal;Até 14 Horas;2023
53;1;1;1581,480373637759;1,14511229813457e+03;Sem Instrução Formal;Até 14 Horas;2023
11;2;1;1099,371093756643;3,47715688024287e+02;Ensino Fundamental;Até 14 Horas;2023
12;2;1;935,133817131231;3,85596369807286e+02;Ensino Fundamental;Até 14 Horas;2023
13;2;1;376,675495285412;8,08303206813820e+01;Ensino Fundamental;Até 14 Horas;2023
14;2;1;508,660540608756;1,86325780135576e+02;Ensino Fundamental;Até 14 Horas;2023
15;2;1;420,292252625651;5,42968638969755e+01;Ensino Fundamental;Até 14 Horas;2023
16;2;1;773,441172365212;2,54828515932955e+02;Ensino Fundamental;Até 14 Horas;2023
17;2;1;427,907081359720;9,83293851738079e+01;Ensino Fundamental;Até 14 Horas;2023
21;2;1;361,723480379082;3,69759611025192e+01;Ensino Fundamental;Até 14 Horas;2023
22;2;1;304,042980511651;2,20612588339701e+01;Ensino Fundamental;Até 14 Horas;2023
23;2;1;286,351698893714;2,97719938619120e+01;Ensino Fundamental;Até 14 Horas;2023
24;2;1;417,733765435663;5,46899169858824e+01;Ensino Fundamental;Até 14 Horas;2023
25;2;1;344,315328231452;4,81694116393322e+01;Ensino Fundamental;Até 14 Horas;2023
26;2;1;369,453678900024;4,43193332843259e+01;Ensino Fundamental;Até 14 Horas;2023
27;2;1;435,676899750138;4,10131986874282e+01;Ensino Fundamental;Até 14 Horas;2023
28;2;1;466,146920131760;1,42040410125381e+02;Ensino Fundamental;Até 14 Horas;2023
29;2;1;378,612406116262;5,89115770869941e+01;Ensino Fundamental;Até 14 Horas;2023
31;2;1;588,907299639339;5,52366216976376e+01;Ensino Fundamental;Até 14 Horas;2023
32;2;1;521,477210032246;7,32911903225896e+01;Ensino Fundamental;Até 14 Horas;2023
33;2;1;660,750976594168;7,53158617240653e+01;Ensino Fundamental;Até 14 Horas;2023
35;2;1;665,463910886205;5,32585605431539e+01;Ensino Fundamental;Até 14 Horas;2023
41;2;1;718,693981041229;1,10493180319210e+02;Ensino Fundamental;Até 14 Horas;2023
42;2;1;974,790802684449;1,69502067693891e+02;Ensino Fundamental;Até 14 Horas;2023
43;2;1;663,206589081955;7,28350139137958e+01;Ensino Fundamental;Até 14 Horas;2023
50;2;1;655,817855548330;1,11797057013166e+02;Ensino Fundamental;Até 14 Horas;2023
51;2;1;1170,524769349772;2,11390439816952e+02;Ensino Fundamental;Até 14 Horas;2023
52;2;1;667,720979432587;1,05113836222663e+02;Ensino Fundamental;Até 14 Horas;2023
53;2;1;533,895581162515;5,75125055698921e+01;Ensino Fundamental;Até 14 Horas;2023
11;3;1;3229,667909805786;2,45516511891301e+03;Ensino Fundamental;Até 14 Horas;2023
12;3;1;801,000000000000;8,05904625176863e-15;Ensino Fundamental;Até 14 Horas;2023
13;3;1;357,425534260737;7,85205101238214e+01;Ensino Fundamental;Até 14 Horas;2023
14;3;1;4500,000000000000;6,44723700141491e-14;Ensino Fundamental;Até 14 Horas;2023
15;3;1;337,731311784524;4,39051485738898e+01;Ensino Fundamental;Até 14 Horas;2023
16;3;1;660,000000000000;1,39586775686108e-14;Ensino Fundamental;Até 14 Horas;2023
17;3;1;804,116807589220;1,69886969456193e+02;Ensino Fundamental;Até 14 Horas;2023
21;3;1;367,363905698173;6,53242369115781e+01;Ensino Fundamental;Até 14 Horas;2023
22;3;1;229,480205322078;2,10435654894738e+01;Ensino Fundamental;Até 14 Horas;2023
23;3;1;462,485818191795;6,58942934375573e+01;Ensino Fundamental;Até 14 Horas;2023
24;3;1;144,943455972327;4,39631838739884e+01;Ensino Fundamental;Até 14 Horas;2023
25;3;1;383,765655841763;1,22732489775053e+02;Ensino Fundamental;Até 14 Horas;2023
26;3;1;500,824335442970;1,25246765913193e+02;Ensino Fundamental;Até 14 Horas;2023
27;3;1;504,714594369223;1,12982598617033e+02;Ensino Fundamental;Até 14 Horas;2023
28;3;1;327,637791544845;5,12600972483405e+01;Ensino Fundamental;Até 14 Horas;2023
29;3;1;482,019193921113;1,92841038240900e+02;Ensino Fundamental;Até 14 Horas;2023
31;3;1;820,203884913643;2,28874185118216e+02;Ensino Fundamental;Até 14 Horas;2023
32;3;1;496,939738092561;9,81527867636922e+01;Ensino Fundamental;Até 14 Horas;2023
33;3;1;755,936394514470;1,00373212724274e+02;Ensino Fundamental;Até 14 Horas;2023
35;3;1;1078,614912896058;3,09905193533008e+02;Ensino Fundamental;Até 14 Horas;2023
41;3;1;1326,341909184495;5,71462811946293e+02;Ensino Fundamental;Até 14 Horas;2023
42;3;1;1071,537468834597;2,01472379888587e+02;Ensino Fundamental;Até 14 Horas;2023
43;3;1;732,429924942677;1,09638502112995e+02;Ensino Fundamental;Até 14 Horas;2023
50;3;1;539,993435554311;9,92309059874490e+01;Ensino Fundamental;Até 14 Horas;2023
51;3;1;458,117924351144;1,06221109044077e+02;Ensino Fundamental;Até 14 Horas;2023
52;3;1;796,677428407257;1,71299142116559e+02;Ensino Fundamental;Até 14 Horas;2023
53;3;1;704,447192970160;1,72296794477987e+02;Ensino Fundamental;Até 14 Horas;2023
11;4;1;2677,505034861930;6,25799434632279e+02;Ensino Médio;Até 14 Horas;2023
12;4;1;677,339733659286;2,81737566269479e+02;Ensino Médio;Até 14 Horas;2023
13;4;1;580,686242428935;2,02981384846143e+02;Ensino Médio;Até 14 Horas;2023
14;4;1;1131,695281607401;4,08813658084827e+02;Ensino Médio;Até 14 Horas;2023
15;4;1;530,490003708673;1,13568267331866e+02;Ensino Médio;Até 14 Horas;2023
17;4;1;364,226550369129;5,02523263097095e+01;Ensino Médio;Até 14 Horas;2023
21;4;1;431,857039644347;9,61079028035497e+01;Ensino Médio;Até 14 Horas;2023
22;4;1;289,851527568464;5,87929067245893e+01;Ensino Médio;Até 14 Horas;2023
23;4;1;361,550579433564;6,05862186052437e+01;Ensino Médio;Até 14 Horas;2023
24;4;1;619,206295932822;2,43987905659486e+02;Ensino Médio;Até 14 Horas;2023
25;4;1;690,082860308874;2,56171580113392e+02;Ensino Médio;Até 14 Horas;2023
26;4;1;522,454725055959;1,42269547154010e+02;Ensino Médio;Até 14 Horas;2023
27;4;1;355,363174715034;7,28007783983482e+01;Ensino Médio;Até 14 Horas;2023
28;4;1;346,827798082887;6,30715183906941e+01;Ensino Médio;Até 14 Horas;2023
29;4;1;421,243708172298;1,02827271322446e+02;Ensino Médio;Até 14 Horas;2023
31;4;1;651,527853705169;8,57534994919964e+01;Ensino Médio;Até 14 Horas;2023
32;4;1;538,281762140929;1,57008839834744e+02;Ensino Médio;Até 14 Horas;2023
33;4;1;720,830953283537;1,35177215029327e+02;Ensino Médio;Até 14 Horas;2023
35;4;1;888,745975219622;2,70727392698600e+02;Ensino Médio;Até 14 Horas;2023
41;4;1;857,817258942184;1,74630787504439e+02;Ensino Médio;Até 14 Horas;2023
42;4;1;1193,001148683391;4,66397951309409e+02;Ensino Médio;Até 14 Horas;2023
43;4;1;997,136005803976;2,14521083380303e+02;Ensino Médio;Até 14 Horas;2023
50;4;1;396,133264705819;8,09127405078979e+01;Ensino Médio;Até 14 Horas;2023
51;4;1;697,854741011573;1,42843435626861e+02;Ensino Médio;Até 14 Horas;2023
52;4;1;2128,533654747888;1,10476070556327e+03;Ensino Médio;Até 14 Horas;2023
53;4;1;690,310349318857;2,33031223170358e+02;Ensino Médio;Até 14 Horas;2023
11;5;1;1621,088095445546;5,85551433401425e+02;Ensino Médio;Até 14 Horas;2023
12;5;1;1078,401809128881;5,17064020199043e+02;Ensino Médio;Até 14 Horas;2023
13;5;1;616,284632518448;1,02708404563196e+02;Ensino Médio;Até 14 Horas;2023
14;5;1;654,420282709993;2,75156394450679e+02;Ensino Médio;Até 14 Horas;2023
15;5;1;520,532221700357;4,74438839279642e+01;Ensino Médio;Até 14 Horas;2023
16;5;1;854,481763117212;3,26148700609699e+02;Ensino Médio;Até 14 Horas;2023
17;5;1;805,513784931506;1,34032576343646e+02;Ensino Médio;Até 14 Horas;2023
21;5;1;674,088940964152;9,17965886221984e+01;Ensino Médio;Até 14 Horas;2023
22;5;1;459,470155071703;7,77632755120738e+01;Ensino Médio;Até 14 Horas;2023
23;5;1;475,750725601519;8,94753552180858e+01;Ensino Médio;Até 14 Horas;2023
24;5;1;706,714649837133;1,50992660222943e+02;Ensino Médio;Até 14 Horas;2023
25;5;1;485,780495105234;8,81610232560611e+01;Ensino Médio;Até 14 Horas;2023
26;5;1;506,549225882982;6,41786098414683e+01;Ensino Médio;Até 14 Horas;2023
27;5;1;570,367485001843;8,54749787509321e+01;Ensino Médio;Até 14 Horas;2023
28;5;1;511,407151259918;8,12696613167942e+01;Ensino Médio;Até 14 Horas;2023
29;5;1;524,492228970057;7,34945129588193e+01;Ensino Médio;Até 14 Horas;2023
31;5;1;797,179437981668;1,22299075291808e+02;Ensino Médio;Até 14 Horas;2023
32;5;1;1995,832421164127;1,15178375937308e+03;Ensino Médio;Até 14 Horas;2023
33;5;1;1426,832216923353;3,72651977862874e+02;Ensino Médio;Até 14 Horas;2023
35;5;1;1381,960389784721;2,03452439590534e+02;Ensino Médio;Até 14 Horas;2023
41;5;1;1186,242507896782;2,09216597041180e+02;Ensino Médio;Até 14 Horas;2023
42;5;1;1991,730577744256;3,24436904547372e+02;Ensino Médio;Até 14 Horas;2023
43;5;1;794,702920664199;1,10319877266477e+02;Ensino Médio;Até 14 Horas;2023
50;5;1;856,689606975316;2,11391310155820e+02;Ensino Médio;Até 14 Horas;2023
51;5;1;1264,075306443802;2,27710713891959e+02;Ensino Médio;Até 14 Horas;2023
52;5;1;1651,165542437837;4,47833524713822e+02;Ensino Médio;Até 14 Horas;2023
53;5;1;691,513898099261;1,20971617176965e+02;Ensino Médio;Até 14 Horas;2023
11;6;1;9948,859834719236;6,14671250251314e+03;Ensino Superior;Até 14 Horas;2023
12;6;1;600,000000000000;0,00000000000000e+00;Ensino Superior;Até 14 Horas;2023
13;6;1;467,004646091063;1,43625537887887e+02;Ensino Superior;Até 14 Horas;2023
14;6;1;500,000000000000;2,58015371926460e-14;Ensino Superior;Até 14 Horas;2023
15;6;1;797,274343801122;2,12345193658694e+02;Ensino Superior;Até 14 Horas;2023
16;6;1;500,000000000000;5,71283500639511e-14;Ensino Superior;Até 14 Horas;2023
17;6;1;1479,977024232470;5,95103471077773e+02;Ensino Superior;Até 14 Horas;2023
21;6;1;720,307973085532;4,09281526389699e+02;Ensino Superior;Até 14 Horas;2023
22;6;1;301,413739408129;1,01583512427077e+02;Ensino Superior;Até 14 Horas;2023
23;6;1;666,083190748342;2,29837406339600e+02;Ensino Superior;Até 14 Horas;2023
24;6;1;932,960815703868;7,83511169513434e+02;Ensino Superior;Até 14 Horas;2023
25;6;1;755,732077768606;1,63309426152614e+02;Ensino Superior;Até 14 Horas;2023
26;6;1;483,600852691255;1,26701645117304e+02;Ensino Superior;Até 14 Horas;2023
27;6;1;536,296870431533;9,48822402143295e+01;Ensino Superior;Até 14 Horas;2023
28;6;1;486,045131333242;1,09094833696662e+02;Ensino Superior;Até 14 Horas;2023
29;6;1;1154,191010413469;2,33946199524598e+02;Ensino Superior;Até 14 Horas;2023
31;6;1;932,399300235752;1,77772715837975e+02;Ensino Superior;Até 14 Horas;2023
32;6;1;6003,406603754979;5,57716383105680e+03;Ensino Superior;Até 14 Horas;2023
33;6;1;1209,460464019721;1,95450223443281e+02;Ensino Superior;Até 14 Horas;2023
35;6;1;763,238840645724;1,57578764032713e+02;Ensino Superior;Até 14 Horas;2023
41;6;1;2158,950464652361;8,41521562578384e+02;Ensino Superior;Até 14 Horas;2023
42;6;1;1599,373302258614;3,67644190068162e+02;Ensino Superior;Até 14 Horas;2023
43;6;1;2068,873533805840;6,63873263619126e+02;Ensino Superior;Até 14 Horas;2023
50;6;1;765,956755798258;3,76128853700856e+02;Ensino Superior;Até 14 Horas;2023
51;6;1;961,407500271977;4,72301827924227e+02;Ensino Superior;Até 14 Horas;2023
52;6;1;789,808742904093;2,60799416979661e+02;Ensino Superior;Até 14 Horas;2023
53;6;1;1088,824447296243;5,30226168803520e+02;Ensino Superior;Até 14 Horas;2023
11;7;1;2590,661971422468;3,96283570819792e+02;Ensino Superior;Até 14 Horas;2023
12;7;1;946,881564227888;7,37844352581971e+02;Ensino Superior;Até 14 Horas;2023
13;7;1;746,257361653376;1,58516706042116e+02;Ensino Superior;Até 14 Horas;2023
14;7;1;2868,761651195087;1,59785879733050e+03;Ensino Superior;Até 14 Horas;2023
15;7;1;1060,465007130311;2,52962937871019e+02;Ensino Superior;Até 14 Horas;2023
16;7;1;1000,000000000000;4,62956960646324e-14;Ensino Superior;Até 14 Horas;2023
17;7;1;3823,971595720623;1,90412026618201e+03;Ensino Superior;Até 14 Horas;2023
21;7;1;1993,644882706367;3,04171259459189e+02;Ensino Superior;Até 14 Horas;2023
22;7;1;1985,599056947640;1,35330808355998e+03;Ensino Superior;Até 14 Horas;2023
23;7;1;1421,542295911867;2,86793542063966e+02;Ensino Superior;Até 14 Horas;2023
24;7;1;2418,030668083131;9,49157032767271e+02;Ensino Superior;Até 14 Horas;2023
25;7;1;4341,430511724454;2,74987102695019e+03;Ensino Superior;Até 14 Horas;2023
26;7;1;3061,819147056139;1,47714478886798e+03;Ensino Superior;Até 14 Horas;2023
27;7;1;1161,619559978227;1,81061220709391e+02;Ensino Superior;Até 14 Horas;2023
28;7;1;2263,436940104536;9,02042901785281e+02;Ensino Superior;Até 14 Horas;2023
29;7;1;1680,198600421030;3,90281069605297e+02;Ensino Superior;Até 14 Horas;2023
31;7;1;2157,772194023040;3,09092597589687e+02;Ensino Superior;Até 14 Horas;2023
32;7;1;2594,563040795082;4,65148493000646e+02;Ensino Superior;Até 14 Horas;2023
33;7;1;3042,080485061374;2,80444012746802e+02;Ensino Superior;Até 14 Horas;2023
35;7;1;2438,564900638297;3,79260581482340e+02;Ensino Superior;Até 14 Horas;2023
41;7;1;3765,833494156843;1,58293302239684e+03;Ensino Superior;Até 14 Horas;2023
42;7;1;5309,012071540012;2,07555936409168e+03;Ensino Superior;Até 14 Horas;2023
43;7;1;2938,535987125949;4,64908260572467e+02;Ensino Superior;Até 14 Horas;2023
50;7;1;4537,703268111417;2,17329283781980e+03;Ensino Superior;Até 14 Horas;2023
51;7;1;2650,826347640016;1,05276063424312e+03;Ensino Superior;Até 14 Horas;2023
52;7;1;4000,218292527170;1,46994247331121e+03;Ensino Superior;Até 14 Horas;2023
53;7;1;1963,869650109956;4,13780423776433e+02;Ensino Superior;Até 14 Horas;2023
11;1;2;1269,598406137821;3,12930407791045e+02;Sem Instrução Formal;15 até 39 Horas;2023
12;1;2;951,468418541387;1,22685956406282e+02;Sem Instrução Formal;15 até 39 Horas;2023
13;1;2;715,302230850324;9,59686386475679e+01;Sem Instrução Formal;15 até 39 Horas;2023
14;1;2;818,318133060373;1,95140994482156e+02;Sem Instrução Formal;15 até 39 Horas;2023
15;1;2;818,430036672391;6,94237055915147e+01;Sem Instrução Formal;15 até 39 Horas;2023
16;1;2;817,495148835170;2,09320672619905e+02;Sem Instrução Formal;15 até 39 Horas;2023
17;1;2;715,964182456214;7,86672381118619e+01;Sem Instrução Formal;15 até 39 Horas;2023
21;1;2;571,241084511603;4,21538195161316e+01;Sem Instrução Formal;15 até 39 Horas;2023
22;1;2;434,418330740907;4,52553120043801e+01;Sem Instrução Formal;15 até 39 Horas;2023
23;1;2;527,494898504999;5,35828079492583e+01;Sem Instrução Formal;15 até 39 Horas;2023
24;1;2;643,680874582674;9,19278360225012e+01;Sem Instrução Formal;15 até 39 Horas;2023
25;1;2;582,576455931729;6,82840350131418e+01;Sem Instrução Formal;15 até 39 Horas;2023
26;1;2;639,885900825794;4,95645740636639e+01;Sem Instrução Formal;15 até 39 Horas;2023
27;1;2;681,529269263514;5,75958403458269e+01;Sem Instrução Formal;15 até 39 Horas;2023
28;1;2;707,233342186338;6,36058647458587e+01;Sem Instrução Formal;15 até 39 Horas;2023
29;1;2;447,179891823652;3,11033142635885e+01;Sem Instrução Formal;15 até 39 Horas;2023
31;1;2;1184,378451229996;3,10259993412759e+02;Sem Instrução Formal;15 até 39 Horas;2023
32;1;2;1221,356186548338;2,53384808677417e+02;Sem Instrução Formal;15 até 39 Horas;2023
33;1;2;1732,039676198104;3,90062808189044e+02;Sem Instrução Formal;15 até 39 Horas;2023
35;1;2;1878,098270495165;6,51717071474128e+02;Sem Instrução Formal;15 até 39 Horas;2023
41;1;2;1518,861137626162;2,75440484797492e+02;Sem Instrução Formal;15 até 39 Horas;2023
42;1;2;996,200458886688;1,56714106415593e+02;Sem Instrução Formal;15 até 39 Horas;2023
43;1;2;813,423338152677;2,64514794976098e+02;Sem Instrução Formal;15 até 39 Horas;2023
50;1;2;1029,816843814218;1,55154394083334e+02;Sem Instrução Formal;15 até 39 Horas;2023
51;1;2;1372,369651494734;2,20883158505575e+02;Sem Instrução Formal;15 até 39 Horas;2023
52;1;2;1065,182876879661;2,75508890992132e+02;Sem Instrução Formal;15 até 39 Horas;2023
53;1;2;1358,461507461746;2,32262650976126e+02;Sem Instrução Formal;15 até 39 Horas;2023
11;2;2;1728,672846295722;1,84800284112859e+02;Ensino Fundamental;15 até 39 Horas;2023
12;2;2;926,673348864621;6,79591921751963e+01;Ensino Fundamental;15 até 39 Horas;2023
13;2;2;798,015783860863;4,57816924681207e+01;Ensino Fundamental;15 até 39 Horas;2023
14;2;2;1021,019611472029;7,96254419937488e+01;Ensino Fundamental;15 até 39 Horas;2023
15;2;2;854,540319489264;7,98004261517257e+01;Ensino Fundamental;15 até 39 Horas;2023
16;2;2;1222,028977799017;9,58981830749226e+01;Ensino Fundamental;15 até 39 Horas;2023
17;2;2;981,575947205870;7,42273233034104e+01;Ensino Fundamental;15 até 39 Horas;2023
21;2;2;684,773076901270;3,33023696996998e+01;Ensino Fundamental;15 até 39 Horas;2023
22;2;2;641,154843599953;4,45633112145509e+01;Ensino Fundamental;15 até 39 Horas;2023
23;2;2;554,311184810472;2,90099098588800e+01;Ensino Fundamental;15 até 39 Horas;2023
24;2;2;784,228332691402;6,87851034602519e+01;Ensino Fundamental;15 até 39 Horas;2023
25;2;2;683,377833958286;5,33850172734563e+01;Ensino Fundamental;15 até 39 Horas;2023
26;2;2;742,380915208921;6,40920072556984e+01;Ensino Fundamental;15 até 39 Horas;2023
27;2;2;803,294336644950;4,27616296100502e+01;Ensino Fundamental;15 até 39 Horas;2023
28;2;2;729,085153325324;4,11649361124988e+01;Ensino Fundamental;15 até 39 Horas;2023
29;2;2;741,694673413039;4,75636018595330e+01;Ensino Fundamental;15 até 39 Horas;2023
31;2;2;1109,240786623909;6,33604176205610e+01;Ensino Fundamental;15 até 39 Horas;2023
32;2;2;1182,985848577786;1,38861725944205e+02;Ensino Fundamental;15 até 39 Horas;2023
33;2;2;1102,818208812866;4,80063337323904e+01;Ensino Fundamental;15 até 39 Horas;2023
35;2;2;1840,302271907577;5,99398286477920e+02;Ensino Fundamental;15 até 39 Horas;2023
41;2;2;1378,328134103643;1,01506116640787e+02;Ensino Fundamental;15 até 39 Horas;2023
42;2;2;1411,074357663182;7,29179204721943e+01;Ensino Fundamental;15 até 39 Horas;2023
43;2;2;1208,377763022335;4,95413577364788e+01;Ensino Fundamental;15 até 39 Horas;2023
50;2;2;1206,085172830988;1,26103532433950e+02;Ensino Fundamental;15 até 39 Horas;2023
51;2;2;1320,330769577168;1,21869932762456e+02;Ensino Fundamental;15 até 39 Horas;2023
52;2;2;1325,019843929160;9,14793390781865e+01;Ensino Fundamental;15 até 39 Horas;2023
53;2;2;1166,545383848607;8,56012324963279e+01;Ensino Fundamental;15 até 39 Horas;2023
11;3;2;1643,199633783470;4,69075989950505e+02;Ensino Fundamental;15 até 39 Horas;2023
12;3;2;1237,663010611772;1,70296497004765e+02;Ensino Fundamental;15 até 39 Horas;2023
13;3;2;957,959670665104;9,83894229718156e+01;Ensino Fundamental;15 até 39 Horas;2023
14;3;2;1524,495280184164;4,80226039015617e+02;Ensino Fundamental;15 até 39 Horas;2023
15;3;2;889,740353914974;8,30115263591526e+01;Ensino Fundamental;15 até 39 Horas;2023
16;3;2;946,262803530396;1,39400198953022e+02;Ensino Fundamental;15 até 39 Horas;2023
17;3;2;975,150760155944;1,33483282636255e+02;Ensino Fundamental;15 até 39 Horas;2023
21;3;2;706,680159075835;5,28580648047416e+01;Ensino Fundamental;15 até 39 Horas;2023
22;3;2;791,436333186737;9,19351972768328e+01;Ensino Fundamental;15 até 39 Horas;2023
23;3;2;727,165693426699;6,88792277129881e+01;Ensino Fundamental;15 até 39 Horas;2023
24;3;2;784,362291031696;1,41868322938665e+02;Ensino Fundamental;15 até 39 Horas;2023
25;3;2;879,418992089813;1,01144667603676e+02;Ensino Fundamental;15 até 39 Horas;2023
26;3;2;1077,326032247021;2,14071661908293e+02;Ensino Fundamental;15 até 39 Horas;2023
27;3;2;760,997465558029;4,93077124203962e+01;Ensino Fundamental;15 até 39 Horas;2023
28;3;2;877,141526220063;1,03747737143786e+02;Ensino Fundamental;15 até 39 Horas;2023
29;3;2;767,593871689328;1,01191675369408e+02;Ensino Fundamental;15 até 39 Horas;2023
31;3;2;1125,085154076330;6,45140931760659e+01;Ensino Fundamental;15 até 39 Horas;2023
32;3;2;1078,821209481073;9,84475555646714e+01;Ensino Fundamental;15 até 39 Horas;2023
33;3;2;1297,916285762486;1,27821755391071e+02;Ensino Fundamental;15 até 39 Horas;2023
35;3;2;1276,032829179449;6,68047000958070e+01;Ensino Fundamental;15 até 39 Horas;2023
41;3;2;1292,803608607159;8,83544323480340e+01;Ensino Fundamental;15 até 39 Horas;2023
42;3;2;1748,289501140148;1,40206433002783e+02;Ensino Fundamental;15 até 39 Horas;2023
43;3;2;1293,027101601476;7,14199850944412e+01;Ensino Fundamental;15 até 39 Horas;2023
50;3;2;1465,361477676163;3,06031692214784e+02;Ensino Fundamental;15 até 39 Horas;2023
51;3;2;1314,395678632199;1,37284572377905e+02;Ensino Fundamental;15 até 39 Horas;2023
52;3;2;1308,331125271166;1,23922784302419e+02;Ensino Fundamental;15 até 39 Horas;2023
53;3;2;1088,527822395253;1,36182225677288e+02;Ensino Fundamental;15 até 39 Horas;2023
11;4;2;1559,231455349746;3,15189331038459e+02;Ensino Médio;15 até 39 Horas;2023
12;4;2;861,722619843992;1,03831604210715e+02;Ensino Médio;15 até 39 Horas;2023
13;4;2;742,594321961487;4,78049593737861e+01;Ensino Médio;15 até 39 Horas;2023
14;4;2;1298,019946396675;3,39192012304222e+02;Ensino Médio;15 até 39 Horas;2023
15;4;2;876,853238442223;6,33697603439709e+01;Ensino Médio;15 até 39 Horas;2023
16;4;2;1090,296451103023;1,06468211043334e+02;Ensino Médio;15 até 39 Horas;2023
17;4;2;785,324419160364;8,80559563201176e+01;Ensino Médio;15 até 39 Horas;2023
21;4;2;679,357688932697;5,52026272227564e+01;Ensino Médio;15 até 39 Horas;2023
22;4;2;847,975696898012;1,24296686227175e+02;Ensino Médio;15 até 39 Horas;2023
23;4;2;769,653798352828;9,36655222969658e+01;Ensino Médio;15 até 39 Horas;2023
24;4;2;711,809127780385;7,12762655710390e+01;Ensino Médio;15 até 39 Horas;2023
25;4;2;785,906544343633;1,06887412951564e+02;Ensino Médio;15 até 39 Horas;2023
26;4;2;742,417828981613;7,80950477588496e+01;Ensino Médio;15 até 39 Horas;2023
27;4;2;913,775151886427;8,31008916350253e+01;Ensino Médio;15 até 39 Horas;2023
28;4;2;901,486807413135;1,40445165617188e+02;Ensino Médio;15 até 39 Horas;2023
29;4;2;829,604052685388;1,31355345745962e+02;Ensino Médio;15 até 39 Horas;2023
31;4;2;1275,030162357408;1,85346109845273e+02;Ensino Médio;15 até 39 Horas;2023
32;4;2;1047,699520881351;1,28037955335854e+02;Ensino Médio;15 até 39 Horas;2023
33;4;2;1220,363482438596;8,27612062843082e+01;Ensino Médio;15 até 39 Horas;2023
35;4;2;1378,362698550703;9,46065713812742e+01;Ensino Médio;15 até 39 Horas;2023
41;4;2;1234,628574949885;9,82419092060707e+01;Ensino Médio;15 até 39 Horas;2023
42;4;2;1136,490303015906;7,42077458980995e+01;Ensino Médio;15 até 39 Horas;2023
43;4;2;1352,978666484518;1,21196514042737e+02;Ensino Médio;15 até 39 Horas;2023
50;4;2;1237,570735587516;1,38410317852304e+02;Ensino Médio;15 até 39 Horas;2023
51;4;2;1307,693575040172;1,34437935210746e+02;Ensino Médio;15 até 39 Horas;2023
52;4;2;1222,011845035177;1,14864891315550e+02;Ensino Médio;15 até 39 Horas;2023
53;4;2;1386,789335488404;1,61876158777212e+02;Ensino Médio;15 até 39 Horas;2023
11;5;2;2043,971976368381;2,56547237616530e+02;Ensino Médio;15 até 39 Horas;2023
12;5;2;1390,079583881256;1,05180408656139e+02;Ensino Médio;15 até 39 Horas;2023
13;5;2;1298,239772782740;8,89592731496670e+01;Ensino Médio;15 até 39 Horas;2023
14;5;2;1778,615393660103;1,24412636143479e+02;Ensino Médio;15 até 39 Horas;2023
15;5;2;1487,768911970971;8,95901326059567e+01;Ensino Médio;15 até 39 Horas;2023
16;5;2;1592,882889433354;1,12497943585453e+02;Ensino Médio;15 até 39 Horas;2023
17;5;2;1558,759866591737;1,48401252580031e+02;Ensino Médio;15 até 39 Horas;2023
